id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,splt_direction,splt_ps,splt_piat_ms,application_name,application_category_name,application_is_guessed,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,udps.queryType,udps.rspType,udps.flags,udps.uri,udps.method,udps.host,udps.url
31,0,"85.190.0.3","00:1e:49:db:19:c3","00:1e:49",35303,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",3128,6,4,0,1313403329156,1313403329156,0,3,194,1313403329156,1313403329156,0,1,74,1313403329156,1313403329156,0,2,120,60,64.66666666666667,8.082903768654761,74,74,74.0,0.0,74,60,60.0,0.0,60,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,"[0, 1, 1, -1, -1, -1, -1, -1, -1, -1]","[74, 60, 60, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, -1, -1, -1, -1, -1, -1, -1]","HTTP_Proxy","Web",1,"","","","","",0,0,"","",0,"",""
32,0,"85.190.0.3","00:1e:49:db:19:c3","00:1e:49",54728,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",80,6,4,0,1313403329157,1313403329157,0,3,194,1313403329157,1313403329157,0,1,74,1313403329157,1313403329157,0,2,120,60,64.66666666666667,8.082903768654761,74,74,74.0,0.0,74,60,60.0,0.0,60,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,"[0, 1, 1, -1, -1, -1, -1, -1, -1, -1]","[74, 60, 60, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, -1, -1, -1, -1, -1, -1, -1]","HTTP","Web",1,"","","","","",0,0,"","",0,"",""
33,0,"85.190.0.3","00:1e:49:db:19:c3","00:1e:49",48184,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",1080,6,4,0,1313403329157,1313403329157,0,3,194,1313403329157,1313403329157,0,1,74,1313403329157,1313403329157,0,2,120,60,64.66666666666667,8.082903768654761,74,74,74.0,0.0,74,60,60.0,0.0,60,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,"[0, 1, 1, -1, -1, -1, -1, -1, -1, -1]","[74, 60, 60, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, -1, -1, -1, -1, -1, -1, -1]","SOCKS","Web",1,"","","","","",0,0,"","",0,"",""
34,0,"85.190.0.3","00:1e:49:db:19:c3","00:1e:49",53234,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",80,6,4,0,1313403329160,1313403329160,0,3,194,1313403329160,1313403329160,0,1,74,1313403329160,1313403329160,0,2,120,60,64.66666666666667,8.082903768654761,74,74,74.0,0.0,74,60,60.0,0.0,60,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,"[0, 1, 1, -1, -1, -1, -1, -1, -1, -1]","[74, 60, 60, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, -1, -1, -1, -1, -1, -1, -1]","HTTP","Web",1,"","","","","",0,0,"","",0,"",""
35,0,"85.190.0.3","00:1e:49:db:19:c3","00:1e:49",51721,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",9999,6,4,0,1313403329160,1313403329160,0,3,194,1313403329160,1313403329160,0,1,74,1313403329160,1313403329160,0,2,120,60,64.66666666666667,8.082903768654761,74,74,74.0,0.0,74,60,60.0,0.0,60,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,"[0, 1, 1, -1, -1, -1, -1, -1, -1, -1]","[74, 60, 60, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, -1, -1, -1, -1, -1, -1, -1]","Unknown","Unspecified",0,"","","","","",0,0,"","",0,"",""
36,0,"85.190.0.3","00:1e:49:db:19:c3","00:1e:49",44460,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",3883,6,4,0,1313403329160,1313403329197,37,3,194,1313403329160,1313403329160,0,1,74,1313403329160,1313403329197,37,2,120,60,64.66666666666667,8.082903768654761,74,74,74.0,0.0,74,60,60.0,0.0,60,0,18.5,26.16295090390226,37,0,0.0,0.0,0,37,37.0,0.0,37,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,"[0, 1, 1, -1, -1, -1, -1, -1, -1, -1]","[74, 60, 60, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 37, -1, -1, -1, -1, -1, -1, -1]","Unknown","Unspecified",0,"","","","","",0,0,"","",0,"",""
37,0,"85.190.0.3","00:1e:49:db:19:c3","00:1e:49",59554,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",8082,6,4,0,1313403329160,1313403329293,133,3,194,1313403329160,1313403329160,0,1,74,1313403329160,1313403329293,133,2,120,60,64.66666666666667,8.082903768654761,74,74,74.0,0.0,74,60,60.0,0.0,60,0,66.5,94.04520189781083,133,0,0.0,0.0,0,133,133.0,0.0,133,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,"[0, 1, 1, -1, -1, -1, -1, -1, -1, -1]","[74, 60, 60, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 133, -1, -1, -1, -1, -1, -1, -1]","Unknown","Unspecified",0,"","","","","",0,0,"","",0,"",""
38,0,"85.190.0.3","00:1e:49:db:19:c3","00:1e:49",43226,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",1337,6,4,0,1313403329160,1313403329325,165,3,194,1313403329160,1313403329160,0,1,74,1313403329160,1313403329325,165,2,120,60,64.66666666666667,8.082903768654761,74,74,74.0,0.0,74,60,60.0,0.0,60,0,82.5,116.67261889578035,165,0,0.0,0.0,0,165,165.0,0.0,165,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,"[0, 1, 1, -1, -1, -1, -1, -1, -1, -1]","[74, 60, 60, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 165, -1, -1, -1, -1, -1, -1, -1]","Unknown","Unspecified",0,"","","","","",0,0,"","",0,"",""
39,0,"85.190.0.3","00:1e:49:db:19:c3","00:1e:49",45191,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",443,6,4,0,1313403329160,1313403329389,229,3,194,1313403329160,1313403329160,0,1,74,1313403329160,1313403329389,229,2,120,60,64.66666666666667,8.082903768654761,74,74,74.0,0.0,74,60,60.0,0.0,60,0,114.5,161.92745289171938,229,0,0.0,0.0,0,229,229.0,0.0,229,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,"[0, 1, 1, -1, -1, -1, -1, -1, -1, -1]","[74, 60, 60, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 229, -1, -1, -1, -1, -1, -1, -1]","TLS","Web",1,"","","","","",0,0,"","",0,"",""
40,0,"85.190.0.3","00:1e:49:db:19:c3","00:1e:49",40321,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",9090,6,4,0,1313403329160,1313403329421,261,3,194,1313403329160,1313403329160,0,1,74,1313403329160,1313403329421,261,2,120,60,64.66666666666667,8.082903768654761,74,74,74.0,0.0,74,60,60.0,0.0,60,0,130.5,184.55486988968892,261,0,0.0,0.0,0,261,261.0,0.0,261,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,"[0, 1, 1, -1, -1, -1, -1, -1, -1, -1]","[74, 60, 60, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 261, -1, -1, -1, -1, -1, -1, -1]","Unknown","Unspecified",0,"","","","","",0,0,"","",0,"",""
41,0,"85.190.0.3","00:1e:49:db:19:c3","00:1e:49",50837,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",3128,6,4,0,1313403329160,1313403329517,357,3,194,1313403329160,1313403329160,0,1,74,1313403329160,1313403329517,357,2,120,60,64.66666666666667,8.082903768654761,74,74,74.0,0.0,74,60,60.0,0.0,60,0,178.5,252.43712088359746,357,0,0.0,0.0,0,357,357.0,0.0,357,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,"[0, 1, 1, -1, -1, -1, -1, -1, -1, -1]","[74, 60, 60, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 357, -1, -1, -1, -1, -1, -1, -1]","HTTP_Proxy","Web",1,"","","","","",0,0,"","",0,"",""
42,0,"85.190.0.3","00:1e:49:db:19:c3","00:1e:49",37256,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",8000,6,4,0,1313403329160,1313403329581,421,3,194,1313403329160,1313403329160,0,1,74,1313403329160,1313403329581,421,2,120,60,64.66666666666667,8.082903768654761,74,74,74.0,0.0,74,60,60.0,0.0,60,0,210.5,297.6919548795365,421,0,0.0,0.0,0,421,421.0,0.0,421,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,"[0, 1, 1, -1, -1, -1, -1, -1, -1, -1]","[74, 60, 60, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 421, -1, -1, -1, -1, -1, -1, -1]","Unknown","Unspecified",0,"","","","","",0,0,"","",0,"",""
43,0,"85.190.0.3","00:1e:49:db:19:c3","00:1e:49",53170,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",81,6,4,0,1313403329160,1313403329645,485,3,194,1313403329160,1313403329160,0,1,74,1313403329160,1313403329645,485,2,120,60,64.66666666666667,8.082903768654761,74,74,74.0,0.0,74,60,60.0,0.0,60,0,242.5,342.94678887547553,485,0,0.0,0.0,0,485,485.0,0.0,485,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,"[0, 1, 1, -1, -1, -1, -1, -1, -1, -1]","[74, 60, 60, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 485, -1, -1, -1, -1, -1, -1, -1]","Unknown","Unspecified",0,"","","","","",0,0,"","",0,"",""
44,0,"85.190.0.3","00:1e:49:db:19:c3","00:1e:49",37016,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",443,6,4,0,1313403329160,1313403329677,517,3,194,1313403329160,1313403329160,0,1,74,1313403329161,1313403329677,516,2,120,60,64.66666666666667,8.082903768654761,74,74,74.0,0.0,74,60,60.0,0.0,60,1,258.5,364.15999231107196,516,0,0.0,0.0,0,516,516.0,0.0,516,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,"[0, 1, 1, -1, -1, -1, -1, -1, -1, -1]","[74, 60, 60, -1, -1, -1, -1, -1, -1, -1]","[0, 1, 516, -1, -1, -1, -1, -1, -1, -1]","TLS","Web",1,"","","","","",0,0,"","",0,"",""
45,0,"85.190.0.3","00:1e:49:db:19:c3","00:1e:49",59976,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",8080,6,4,0,1313403329160,1313403329709,549,3,194,1313403329160,1313403329160,0,1,74,1313403329161,1313403329709,548,2,120,60,64.66666666666667,8.082903768654761,74,74,74.0,0.0,74,60,60.0,0.0,60,1,274.5,386.7874093090415,548,0,0.0,0.0,0,548,548.0,0.0,548,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,"[0, 1, 1, -1, -1, -1, -1, -1, -1, -1]","[74, 60, 60, -1, -1, -1, -1, -1, -1, -1]","[0, 1, 548, -1, -1, -1, -1, -1, -1, -1]","HTTP_Proxy","Web",1,"","","","","",0,0,"","",0,"",""
46,0,"85.190.0.3","00:1e:49:db:19:c3","00:1e:49",44493,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",808,6,4,0,1313403329161,1313403329933,772,3,194,1313403329161,1313403329161,0,1,74,1313403329161,1313403329933,772,2,120,60,64.66666666666667,8.082903768654761,74,74,74.0,0.0,74,60,60.0,0.0,60,0,386.0,545.8864350760147,772,0,0.0,0.0,0,772,772.0,0.0,772,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,"[0, 1, 1, -1, -1, -1, -1, -1, -1, -1]","[74, 60, 60, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 772, -1, -1, -1, -1, -1, -1, -1]","Unknown","Unspecified",0,"","","","","",0,0,"","",0,"",""
47,0,"85.190.0.3","00:1e:49:db:19:c3","00:1e:49",58774,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",6663,6,4,0,1313403329161,1313403330029,868,3,194,1313403329161,1313403329161,0,1,74,1313403329161,1313403330029,868,2,120,60,64.66666666666667,8.082903768654761,74,74,74.0,0.0,74,60,60.0,0.0,60,0,434.0,613.7686860699232,868,0,0.0,0.0,0,868,868.0,0.0,868,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,"[0, 1, 1, -1, -1, -1, -1, -1, -1, -1]","[74, 60, 60, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 868, -1, -1, -1, -1, -1, -1, -1]","Unknown","Unspecified",0,"","","","","",0,0,"","",0,"",""
48,0,"85.190.0.3","00:1e:49:db:19:c3","00:1e:49",59706,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",1081,6,4,0,1313403329161,1313403330093,932,3,194,1313403329161,1313403329161,0,1,74,1313403329161,1313403330093,932,2,120,60,64.66666666666667,8.082903768654761,74,74,74.0,0.0,74,60,60.0,0.0,60,0,466.0,659.0235200658623,932,0,0.0,0.0,0,932,932.0,0.0,932,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,"[0, 1, 1, -1, -1, -1, -1, -1, -1, -1]","[74, 60, 60, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 932, -1, -1, -1, -1, -1, -1, -1]","Unknown","Unspecified",0,"","","","","",0,0,"","",0,"",""
49,0,"85.190.0.3","00:1e:49:db:19:c3","00:1e:49",42911,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",3128,6,4,0,1313403329161,1313403330157,996,3,194,1313403329161,1313403329161,0,1,74,1313403329161,1313403330157,996,2,120,60,64.66666666666667,8.082903768654761,74,74,74.0,0.0,74,60,60.0,0.0,60,0,498.0,704.2783540618013,996,0,0.0,0.0,0,996,996.0,0.0,996,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,"[0, 1, 1, -1, -1, -1, -1, -1, -1, -1]","[74, 60, 60, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 996, -1, -1, -1, -1, -1, -1, -1]","HTTP_Proxy","Web",1,"","","","","",0,0,"","",0,"",""
50,0,"85.190.0.3","00:1e:49:db:19:c3","00:1e:49",60199,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",81,6,4,0,1313403329161,1313403330253,1092,3,194,1313403329161,1313403329161,0,1,74,1313403329161,1313403330253,1092,2,120,60,64.66666666666667,8.082903768654761,74,74,74.0,0.0,74,60,60.0,0.0,60,0,546.0,772.1606050557099,1092,0,0.0,0.0,0,1092,1092.0,0.0,1092,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,"[0, 1, 1, -1, -1, -1, -1, -1, -1, -1]","[74, 60, 60, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 1092, -1, -1, -1, -1, -1, -1, -1]","Unknown","Unspecified",0,"","","","","",0,0,"","",0,"",""
51,0,"85.190.0.3","00:1e:49:db:19:c3","00:1e:49",43283,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",8888,6,4,0,1313403329162,1313403330445,1283,3,194,1313403329162,1313403329162,0,1,74,1313403329162,1313403330445,1283,2,120,60,64.66666666666667,8.082903768654761,74,74,74.0,0.0,74,60,60.0,0.0,60,0,641.5,907.2180002623405,1283,0,0.0,0.0,0,1283,1283.0,0.0,1283,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,"[0, 1, 1, -1, -1, -1, -1, -1, -1, -1]","[74, 60, 60, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 1283, -1, -1, -1, -1, -1, -1, -1]","Unknown","Unspecified",0,"","","","","",0,0,"","",0,"",""
52,0,"85.190.0.3","00:1e:49:db:19:c3","00:1e:49",53356,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",3246,6,4,0,1313403329162,1313403330477,1315,3,194,1313403329162,1313403329162,0,1,74,1313403329162,1313403330477,1315,2,120,60,64.66666666666667,8.082903768654761,74,74,74.0,0.0,74,60,60.0,0.0,60,0,657.5,929.84541726031,1315,0,0.0,0.0,0,1315,1315.0,0.0,1315,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,"[0, 1, 1, -1, -1, -1, -1, -1, -1, -1]","[74, 60, 60, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 1315, -1, -1, -1, -1, -1, -1, -1]","Unknown","Unspecified",0,"","","","","",0,0,"","",0,"",""
53,0,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",138,"147.32.84.255","ff:ff:ff:ff:ff:ff","ff:ff:ff",138,17,4,0,1313403695371,1313403752143,56772,4,950,1313403695371,1313403752143,56772,4,950,0,0,0,0,0,232,237.5,6.350852961085888,243,232,237.5,6.350852961085888,243,0,0.0,0.0,0,0,18924.0,32777.32948243344,56772,0,18924.0,32777.32948243344,56772,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, -1, -1, -1, -1, -1, -1]","[243, 243, 232, 232, -1, -1, -1, -1, -1, -1]","[0, 0, 56772, 0, -1, -1, -1, -1, -1, -1]","NetBIOS.SMBv1","System",0,"saruman","","","","",0,0,"","",0,"",""
54,0,"147.32.84.79","54:52:00:00:00:01","54:52:00",32806,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",0,17,4,0,1313404042341,1313404042341,0,1,69,1313404042341,1313404042341,0,1,69,0,0,0,0,0,69,69.0,0.0,69,69,69.0,0.0,69,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[69, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]","STUN","Network",1,"","","","","",0,0,"","",0,"",""
55,0,"147.32.84.79","54:52:00:00:00:01","54:52:00",36068,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",161,17,4,0,1313404042381,1313404045388,3007,4,340,1313404042381,1313404045388,3007,4,340,0,0,0,0,0,85,85.0,0.0,85,85,85.0,0.0,85,0,0.0,0.0,0,1000,1002.3333333333334,2.081665999466128,1004,1000,1002.3333333333334,2.081665999466128,1004,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, -1, -1, -1, -1, -1, -1]","[85, 85, 85, 85, -1, -1, -1, -1, -1, -1]","[0, 1000, 1004, 1003, -1, -1, -1, -1, -1, -1]","SNMP","Network",0,"","","","","",0,0,"","",0,"",""
56,0,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",1039,"192.168.88.148","00:1e:49:db:19:c3","00:1e:49",2869,6,4,0,1313404265566,1313404274534,8968,6,372,1313404265566,1313404274534,8968,6,372,0,0,0,0,0,62,62.0,0.0,62,62,62.0,0.0,62,0,0.0,0.0,0,0,1793.6,2682.2917999352717,6009,0,1793.6,2682.2917999352717,6009,0,0.0,0.0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, -1, -1, -1, -1]","[62, 62, 62, 62, 62, 62, -1, -1, -1, -1]","[0, 0, 2959, 0, 6009, 0, -1, -1, -1, -1]","Unknown","Unspecified",0,"","","","","",0,0,"","",0,"",""
57,0,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",137,"192.168.88.121","00:1e:49:db:19:c3","00:1e:49",54053,17,4,0,1313403271120,1313403271120,0,2,208,1313403271120,1313403271120,0,2,208,0,0,0,0,0,104,104.0,0.0,104,104,104.0,0.0,104,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, -1, -1, -1, -1, -1, -1, -1, -1]","[104, 104, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, -1, -1, -1, -1, -1, -1, -1, -1]","NetBIOS","System",1,"","","","","",0,0,"","",0,"",""
58,0,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",1025,"147.32.80.9","00:1e:49:db:19:c3","00:1e:49",53,17,4,0,1313403328861,1313403328917,56,3,631,1313403328861,1313403328861,0,2,152,1313403328917,1313403328917,0,1,479,76,210.33333333333334,232.67215848341917,479,76,76.0,0.0,76,479,479.0,0.0,479,0,28.0,39.59797974644666,56,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 1, -1, -1, -1, -1, -1, -1, -1]","[76, 76, 479, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 56, -1, -1, -1, -1, -1, -1, -1]","DNS","Network",0,"irc.freenode.net","","","","",1,1,"8180","",0,"",""
59,0,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",1037,"86.65.39.15","00:1e:49:db:19:c3","00:1e:49",6667,6,4,0,1313403328918,1313403655766,326848,51,15248,1313403328918,1313403655727,326809,30,2794,1313403328956,1313403655766,326810,21,12454,60,298.9803921568628,577.2680309941328,2974,60,93.13333333333333,56.755818983657946,265,60,593.047619047619,821.0154368944884,2974,0,6536.959999999999,23927.340172979304,119607,0,11269.275862068964,30797.076245616645,119607,1,16340.499999999998,36204.365550230774,119769,3,0,0,0,49,24,0,0,2,0,0,0,28,14,0,0,1,0,0,0,21,10,0,0,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 1]","[62, 62, 62, 60, 60, 100, 100, 121, 60, 1514]","[0, 0, 38, 1, 0, 0, 0, 38, 1, 148]","IRC","Chat",0,"","","","","",0,0,"","",0,"",""
60,0,"85.190.0.3","00:1e:49:db:19:c3","00:1e:49",34005,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",3128,6,4,0,1313403329155,1313403329155,0,3,194,1313403329155,1313403329155,0,1,74,1313403329155,1313403329155,0,2,120,60,64.66666666666667,8.082903768654761,74,74,74.0,0.0,74,60,60.0,0.0,60,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,"[0, 1, 1, -1, -1, -1, -1, -1, -1, -1]","[74, 60, 60, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, -1, -1, -1, -1, -1, -1, -1]","HTTP_Proxy","Web",1,"","","","","",0,0,"","",0,"",""
61,0,"85.190.0.3","00:1e:49:db:19:c3","00:1e:49",49874,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",1080,6,4,0,1313403329156,1313403329156,0,3,194,1313403329156,1313403329156,0,1,74,1313403329156,1313403329156,0,2,120,60,64.66666666666667,8.082903768654761,74,74,74.0,0.0,74,60,60.0,0.0,60,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,"[0, 1, 1, -1, -1, -1, -1, -1, -1, -1]","[74, 60, 60, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, -1, -1, -1, -1, -1, -1, -1]","SOCKS","Web",1,"","","","","",0,0,"","",0,"",""
62,0,"85.190.0.3","00:1e:49:db:19:c3","00:1e:49",37444,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",8080,6,4,0,1313403329157,1313403329157,0,3,194,1313403329157,1313403329157,0,1,74,1313403329157,1313403329157,0,2,120,60,64.66666666666667,8.082903768654761,74,74,74.0,0.0,74,60,60.0,0.0,60,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,"[0, 1, 1, -1, -1, -1, -1, -1, -1, -1]","[74, 60, 60, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, -1, -1, -1, -1, -1, -1, -1]","HTTP_Proxy","Web",1,"","","","","",0,0,"","",0,"",""
63,0,"85.190.0.3","00:1e:49:db:19:c3","00:1e:49",34521,"147.32.84.165","08:00:27:b5:b7:19","08:00:27",8000,6,4,0,1313403329157,1313403329157,0,3,194,1313403329157,1313403329157,0,1,74,1313403329157,1313403329157,0,2,120,60,64.66666666666667,8.082903768654761,74,74,74.0,0.0,74,60,60.0,0.0,60,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,"[0, 1, 1, -1, -1, -1, -1, -1, -1, -1]","[74, 60, 60, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, -1, -1, -1, -1, -1, -1, -1]","Unknown","Unspecified",0,"","","","","",0,0,"","",0,"",""
